id,merchant_id,market,currency,source_sku,title,source_title,brand,department,category,categories,description,short_description,image_urls,color,sizes,price,original_price,discount_percent,availability,condition,active,product_type,keywords,affiliate_url,landing_url,launch_date,priority,editorial_score,available_variants,total_variants,translation_status
lounge-7687859666980-es,lounge-eu,ES,EUR,7687859666980,Sujetador triangular Encaje lette – blanco,Lace Triangle Bralette - White,Lounge Underwear,Moda mujer,Lencería · Sujetadores,women-fashion,"Sujetador triangular Encaje lette – blanco de Lounge. Tallas disponibles: XS, S, S+, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Sujetador triangular Encaje lette – blanco. Disponible en Lounge EU desde 35.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1WhiteLaceTriangleBraMuriel.png?v=1724331319|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2WhiteLaceTriangleBraMuriel.png?v=1724331318|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3WhiteLaceTriangleBraMuriel.png?v=1724331318|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4WhiteLaceTriangleBraMuriel.png?v=1724331318|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5WhiteLaceTriangleBraMuriel.png?v=1724331319|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6WhiteLaceTriangleBraMuriel.png?v=1724331318,blanco,"XS,S,S+,M,L,XL,XXL",35.0,,0,in_stock,new,True,Set,"sujetador,triangular,encaje,lette,blanco,lounge,lencería,sujetadores",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687859666980&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Flace-triangle-bralette-white&intsrc=CATF_35417,https://eu.lounge.com/products/lace-triangle-bralette-white,2024-08-12,C,7,7,8,borrador_controlado_revisar_antes_de_publicar
lounge-15482511851902-es,lounge-eu,ES,EUR,15482511851902,Sujetador triangular Encaje lette – granate,Lace Triangle Bralette - Maroon,Lounge Underwear,Moda mujer,Lencería · Sujetadores,women-fashion,"Sujetador triangular Encaje lette – granate de Lounge. Tallas disponibles: S, S+, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Sujetador triangular Encaje lette – granate. Disponible en Lounge EU desde 35.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.MaroonLaceTriangle.png?v=1756214204|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.MaroonLaceTriangle.png?v=1756214204|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.MaroonLaceTriangle.png?v=1756214203|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.MaroonLaceTriangle.png?v=1756214206|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5.MaroonLaceTriangle.png?v=1756214205|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6.MaroonLaceTriangle.png?v=1756214204,granate,"S,S+,M,L,XL,XXL",35.0,,0,in_stock,new,True,Set,"sujetador,triangular,encaje,lette,granate,lounge,lencería,sujetadores",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15482511851902&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Flace-triangle-bralette-maroon&intsrc=CATF_35417,https://eu.lounge.com/products/lace-triangle-bralette-maroon,2025-07-11,C,7,6,7,borrador_controlado_revisar_antes_de_publicar
lounge-7687859634212-es,lounge-eu,ES,EUR,7687859634212,Sujetador triangular Encaje lette – negro,Lace Triangle Bralette - Black,Lounge Underwear,Moda mujer,Lencería · Sujetadores,women-fashion,"Sujetador triangular Encaje lette – negro de Lounge. Tallas disponibles: XS, S, S+, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Sujetador triangular Encaje lette – negro. Disponible en Lounge EU desde 35.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1BlackLaceTriangleBraMuriel.png?v=1724331318|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2BlackLaceTriangleBraMuriel.png?v=1724331318|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3BlackLaceTriangleBraMuriel.png?v=1724331318|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4BlackLaceTriangleBraMuriel.png?v=1724331318|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5BlackLaceTriangleBraMuriel.png?v=1724331318|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6BlackLaceTriangleBraMuriel.png?v=1724331319,negro,"XS,S,S+,M,L,XL,XXL",35.0,,0,in_stock,new,True,Set,"sujetador,triangular,encaje,lette,negro,lounge,lencería,sujetadores",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687859634212&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Flace-triangle-bralette-black&intsrc=CATF_35417,https://eu.lounge.com/products/lace-triangle-bralette-black,2024-08-12,C,7,7,8,borrador_controlado_revisar_antes_de_publicar
lounge-7687847510052-es,lounge-eu,ES,EUR,7687847510052,Sujetador triangular Everyday Comfort – arena,Everyday Comfort Triangle Bra - Sand,Lounge Underwear,Moda mujer,Lencería · Sujetadores,women-fashion,"Sujetador triangular Everyday Comfort – arena de Lounge. Tallas disponibles: XS, S, M. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Sujetador triangular Everyday Comfort – arena. Disponible en Lounge EU desde 15.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.EverydayComfort-Sand.jpg?v=1725022380|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.EverydayComfort-Sand-Amber.jpg?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3..EverydayComfort-Sand-Amber.jpg?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.EverydayComfort-Sand-Amber.jpg?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5.EverydayComfort-Sand-Amber.jpg?v=1725022380|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6.EverydayComfort-Sand-Amber.jpg?v=1725022381,arena,"XS,S,M",15.0,25.0,40,in_stock,new,True,Set,"sujetador,triangular,everyday,comfort,arena,lounge,lencería,sujetadores",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687847510052&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-comfort-triangle-bra-sand&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-comfort-triangle-bra-sand,2024-08-12,C,13,3,8,borrador_controlado_revisar_antes_de_publicar
lounge-7687847641124-es,lounge-eu,ES,EUR,7687847641124,Sujetador triangular Everyday Comfort – cacao,Everyday Comfort Triangle Bra - Cocoa,Lounge Underwear,Moda mujer,Lencería · Sujetadores,women-fashion,"Sujetador triangular Everyday Comfort – cacao de Lounge. Tallas disponibles: XS, S. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Sujetador triangular Everyday Comfort – cacao. Disponible en Lounge EU desde 15.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/FullSet1_81eff58c-92e7-4ea6-8e18-220cd5eca6d5.png?v=1725022380|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/FullSet2.jpg?v=1725022379|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/FullSet3_40fcea13-a11d-41b6-b72b-b072d10d789d.png?v=1725022379|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/FullSet4_979c6f42-1894-43e2-bb9f-aef703e47017.png?v=1725022380|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/FullSet5.png?v=1725022379,cacao,"XS,S",15.0,25.0,40,in_stock,new,True,Set,"sujetador,triangular,everyday,comfort,cacao,lounge,lencería,sujetadores",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687847641124&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-comfort-triangle-bra-cocoa&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-comfort-triangle-bra-cocoa,2024-08-12,C,13,2,8,borrador_controlado_revisar_antes_de_publicar
lounge-7687847608356-es,lounge-eu,ES,EUR,7687847608356,Sujetador triangular Everyday Comfort – miel,Everyday Comfort Triangle Bra - Honey,Lounge Underwear,Moda mujer,Lencería · Sujetadores,women-fashion,"Sujetador triangular Everyday Comfort – miel de Lounge. Tallas disponibles: XS, S, M, L. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Sujetador triangular Everyday Comfort – miel. Disponible en Lounge EU desde 15.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1HoneyEverydayComfort-Nayeli.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2HoneyEverydayComfortBraOnly-Nayeli.jpg?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3HoneyEverydayComfort-Nayeli.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4HoneyEverydayComfort-Nayeli.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5HoneyEverydayComfortBraOnly-Nayeli.png?v=1725022381,miel,"XS,S,M,L",15.0,25.0,40,in_stock,new,True,Set,"sujetador,triangular,everyday,comfort,miel,lounge,lencería,sujetadores",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687847608356&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-comfort-triangle-bra-honey&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-comfort-triangle-bra-honey,2024-08-12,C,13,4,8,borrador_controlado_revisar_antes_de_publicar
lounge-7687847477284-es,lounge-eu,ES,EUR,7687847477284,Sujetador triangular Everyday Comfort – negro,Everyday Comfort Triangle Bra - Black,Lounge Underwear,Moda mujer,Lencería · Sujetadores,women-fashion,Sujetador triangular Everyday Comfort – negro de Lounge. Tallas disponibles: XS. El precio y el stock se confirman en la tienda antes de finalizar la compra.,Sujetador triangular Everyday Comfort – negro. Disponible en Lounge EU desde 15.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1BlackEverydayComfort-Muriel_1491a737-c656-4cd5-991a-d4b950c5e526.png?v=1725022382|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2BlackEverydayComfortBraOnly-Muriel_2e9611bd-aadb-4e3f-ade2-ebc366515fdf.png?v=1725022382|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3BlackEverydayComfort-Muriel_b3c070e7-aa97-4766-a750-252c313f84c6.png?v=1725022382|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4BlackEverydayComfortBraOnly-Muriel_a171ae7d-3ad9-42c9-8769-72599c929dab.png?v=1725022382|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5BlackEverydayComfort-Muriel.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6BlackEverydayComfortBraOnly-Muriel.png?v=1725022382,negro,XS,15.0,25.0,40,in_stock,new,True,Set,"sujetador,triangular,everyday,comfort,negro,lounge,lencería,sujetadores",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687847477284&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-comfort-triangle-bra-black&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-comfort-triangle-bra-black,2024-08-12,C,13,1,8,borrador_controlado_revisar_antes_de_publicar
lounge-7687847575588-es,lounge-eu,ES,EUR,7687847575588,Sujetador triangular Everyday Comfort – nuez moscada,Everyday Comfort Triangle Bra - Nutmeg,Lounge Underwear,Moda mujer,Lencería · Sujetadores,women-fashion,"Sujetador triangular Everyday Comfort – nuez moscada de Lounge. Tallas disponibles: XS, S. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Sujetador triangular Everyday Comfort – nuez moscada. Disponible en Lounge EU desde 15.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Fullset1_cd76b34e-528b-4d9e-ab79-c9914b2e64fd.png?v=1725022383|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Fullset2_d4d57f33-2e9c-4d9c-8b70-571c349c55a0.png?v=1725022382|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Fullset3.jpg?v=1725022382|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4FullsetEDIT.jpg?v=1725022382|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Fullset5_9a63afb9-eaa4-481d-89e8-464c5f48b509.png?v=1725022383|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Braonly6.png?v=1725022383,nuez moscada,"XS,S",15.0,25.0,40,in_stock,new,True,Set,"sujetador,triangular,everyday,comfort,nuez,moscada,lounge,lencería,sujetadores",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687847575588&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-comfort-triangle-bra-nutmeg&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-comfort-triangle-bra-nutmeg,2024-08-12,C,13,2,8,borrador_controlado_revisar_antes_de_publicar
lounge-7687847542820-es,lounge-eu,ES,EUR,7687847542820,Sujetador triangular Everyday Comfort – vainilla,Everyday Comfort Triangle Bra - Vanilla,Lounge Underwear,Moda mujer,Lencería · Sujetadores,women-fashion,"Sujetador triangular Everyday Comfort – vainilla de Lounge. Tallas disponibles: XS, S. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Sujetador triangular Everyday Comfort – vainilla. Disponible en Lounge EU desde 15.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.VanilaEverydayComfort-Muriel.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2VanilaEverydayComfort-Muriel_185d5029-a602-4588-b028-6b40b4ef7204.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3VanilaEverydayComfortBraOnly-Muriel_12715b06-8e8c-4f62-b19b-41a06b571487.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4VanilaEverydayComfort-Muriel_ee7f758c-e60d-4434-9050-f5517ca034ca.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5VanilaEverydayComfort-Muriel.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6VanilaEverydayComfortBraOnly-Muriel.png?v=1725022381,vainilla,"XS,S",15.0,25.0,40,in_stock,new,True,Set,"sujetador,triangular,everyday,comfort,vainilla,lounge,lencería,sujetadores",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687847542820&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-comfort-triangle-bra-vanilla&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-comfort-triangle-bra-vanilla,2024-08-12,C,13,2,8,borrador_controlado_revisar_antes_de_publicar
lounge-15754123968894-es,lounge-eu,ES,EUR,15754123968894,Sujetador triangular Pointelle lette – Avena marl,Pointelle Triangle Bralette - Oat Marl,Lounge Underwear,Moda mujer,Lencería · Sujetadores,women-fashion,"Sujetador triangular Pointelle lette – Avena marl de Lounge. Tallas disponibles: XS, S, S+, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Sujetador triangular Pointelle lette – Avena marl. Disponible en Lounge EU desde 30.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1OATMARLPOINTELLEBRALETTE.jpg?v=1770916059|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2OATMARLPOINTELLEBRALETTE.jpg?v=1770916058|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3OATMARLPOINTELLEBRALETTE.jpg?v=1770916058|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4OATMARLPOINTELLEBRALETTE.jpg?v=1770916059|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5OATMARLPOINTELLEBRALETTE.jpg?v=1770916058|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6OATMARLPOINTELLEBRALETTE.jpg?v=1770916059,Avena marl,"XS,S,S+,M,L,XL,XXL",30.0,,0,in_stock,new,True,Set,"sujetador,triangular,pointelle,lette,avena,marl,lounge,lencería,sujetadores",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15754123968894&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fpointelle-triangle-bralette-oat-marl&intsrc=CATF_35417,https://eu.lounge.com/products/pointelle-triangle-bralette-oat-marl,2026-01-20,C,12,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-15754124427646-es,lounge-eu,ES,EUR,15754124427646,Sujetador triangular Pointelle lette – Marrón estampado floral,Pointelle Triangle Bralette - Brown Floral Print,Lounge Underwear,Moda mujer,Lencería · Sujetadores,women-fashion,"Sujetador triangular Pointelle lette – Marrón estampado floral de Lounge. Tallas disponibles: XS, S, S+, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Sujetador triangular Pointelle lette – Marrón estampado floral. Disponible en Lounge EU desde 30.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1BROWNFLORALPOINTELLEBR.jpg?v=1770916059|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2BROWNFLORALPOINTELLEBR.jpg?v=1770916059|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3BROWNFLORALPOINTELLEBR.jpg?v=1770916059|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4BROWNFLORALPOINTELLEBR.jpg?v=1770916059|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5BROWNFLORALPOINTELLEBR.jpg?v=1770916059|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6BROWNFLORALPOINTELLEBR.jpg?v=1770916059,Marrón estampado floral,"XS,S,S+,M,L,XL,XXL",30.0,,0,in_stock,new,True,Set,"sujetador,triangular,pointelle,lette,marrón,estampado,floral,lounge,lencería,sujetadores",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15754124427646&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fpointelle-triangle-bralette-brown-floral-print&intsrc=CATF_35417,https://eu.lounge.com/products/pointelle-triangle-bralette-brown-floral-print,2026-01-20,C,12,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-7377514364964-es,lounge-eu,ES,EUR,7377514364964,Bóxeres Men's Everyday (3 Pack – Multipack,Men's Everyday Boxers (3 Pack) - Multipack,Lounge Underwear,Moda hombre,Moda hombre · Ropa interior,men-fashion,"Bóxeres Men's Everyday (3 Pack – Multipack de Lounge. Tallas disponibles: S, M, L, XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Bóxeres Men's Everyday (3 Pack – Multipack. Disponible en Lounge EU desde 40.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/BoxersTest-Line_NoArms_1.jpg?v=1715864351|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6.WhiteEverdayBoxers-Pierre_298f6c95-e367-45af-9c58-c8081f11ca0b.jpg?v=1715864352|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.WhiteEverdayBoxers-Pierre_2866589b-533a-4550-be29-6ee4c5c8e879.jpg?v=1715864350|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5.BlackEverydayBoxers-Pierre_4c07b0f1-ccab-45e7-91b8-6167acde7748.jpg?v=1715864352|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.BlackEverydayBoxers-Pierre_092970a0-aa0c-44d9-8cf2-5542f150c865.jpg?v=1715864351|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.BlueEverydayboxers-Pierre_5248967d-b739-42de-bb3c-656f347a53f6.jpg?v=1715864350,Multipack,"S,M,L,XL",40.0,,0,in_stock,new,True,Mens,"bóxeres,men,s,everyday,3,pack,multipack,lounge,moda,hombre,ropa,interior",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7377514364964&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-boxers-multi-pack&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-boxers-multi-pack,2023-12-28,C,3,4,4,borrador_controlado_revisar_antes_de_publicar
lounge-7377514332196-es,lounge-eu,ES,EUR,7377514332196,Bóxeres Men's Everyday (3 Pack – Smoked azul,Men's Everyday Boxers (3 Pack) - Smoked Blue,Lounge Underwear,Moda hombre,Moda hombre · Ropa interior,men-fashion,"Bóxeres Men's Everyday (3 Pack – Smoked azul de Lounge. Tallas disponibles: S, M, L, XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Bóxeres Men's Everyday (3 Pack – Smoked azul. Disponible en Lounge EU desde 40.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.BlueEverydayboxers-Pierre.jpg?v=1710426213|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.BlueEverydayboxers-Pierre.jpg?v=1710426212|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.BlueEverydayboxers-Pierre.jpg?v=1710426211|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.BlueEverydayboxers-Pierre.jpg?v=1710426214|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5.BlueEverydayboxers-Pierre.jpg?v=1710426211|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6.BlueEverydayboxers-Pierre.jpg?v=1710426212,Smoked azul,"S,M,L,XL",40.0,,0,in_stock,new,True,Mens,"bóxeres,men,s,everyday,3,pack,smoked,azul,lounge,moda,hombre,ropa,interior",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7377514332196&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-boxers-multi-pack-smoked-blue&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-boxers-multi-pack-smoked-blue,2023-12-28,C,3,4,4,borrador_controlado_revisar_antes_de_publicar
lounge-7377514299428-es,lounge-eu,ES,EUR,7377514299428,Bóxeres Men's Everyday (3 Pack – blanco,Men's Everyday Boxers (3 Pack) - White,Lounge Underwear,Moda hombre,Moda hombre · Ropa interior,men-fashion,"Bóxeres Men's Everyday (3 Pack – blanco de Lounge. Tallas disponibles: S, M, L, XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Bóxeres Men's Everyday (3 Pack – blanco. Disponible en Lounge EU desde 40.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.WhiteEverdayBoxers-Pierre_4daa9d09-fa02-4691-a4d7-48ddb1593c18.jpg?v=1710426436|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.WhiteEverdayBoxers-Pierre_03498662-1005-4fd1-bac9-c92ced41b93c.jpg?v=1710426437|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.WhiteEverdayBoxers-Pierre_fd4c98bc-522d-4ef5-b7d3-35b90a0570c0.jpg?v=1710426435|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.WhiteEverdayBoxers-Pierre_5348da09-a09c-4994-9d26-b535456aabe4.jpg?v=1710426435|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5.WhiteEverdayBoxers-Pierre_54c1784d-a758-4c42-8178-6d8e1d7cf11f.jpg?v=1710426438|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6.WhiteEverdayBoxers-Pierre_9d3576a4-2f86-4a52-a3d1-dd91dd3248ec.jpg?v=1710426437,blanco,"S,M,L,XL",40.0,,0,in_stock,new,True,Mens,"bóxeres,men,s,everyday,3,pack,blanco,lounge,moda,hombre,ropa,interior",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7377514299428&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-boxers-multi-pack-white&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-boxers-multi-pack-white,2023-12-28,C,3,4,4,borrador_controlado_revisar_antes_de_publicar
lounge-7377514233892-es,lounge-eu,ES,EUR,7377514233892,Bóxeres Men's Everyday (3 Pack – negro,Men's Everyday Boxers (3 Pack) - Black,Lounge Underwear,Moda hombre,Moda hombre · Ropa interior,men-fashion,"Bóxeres Men's Everyday (3 Pack – negro de Lounge. Tallas disponibles: S, M, L, XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Bóxeres Men's Everyday (3 Pack – negro. Disponible en Lounge EU desde 40.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.BlackEverydayBoxers-Pierre_a7642379-e68d-43a9-be41-6c4cd8e9edfb.jpg?v=1710426525|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.BlackEverydayBoxers-Pierre_03e3482f-e4c0-4eb4-98bb-fcabad7caaf9.jpg?v=1710426523|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.BlackEverydayBoxers-Pierre_ac5d4a88-7828-415f-891e-0162c9aaa095.jpg?v=1710426522|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.BlackEverydayBoxers-Pierre_d3604d5f-720d-48c3-94a3-4908319fd5c8.jpg?v=1710426524|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5.BlackEverydayBoxers-Pierre_5b5d37f8-059b-44a9-8dcf-37c5cadea7d6.jpg?v=1710426524|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6.BlackEverydayBoxers-Pierre_5e98458f-8457-42de-a504-77d44b0cf68a.jpg?v=1710426523,negro,"S,M,L,XL",40.0,,0,in_stock,new,True,Mens,"bóxeres,men,s,everyday,3,pack,negro,lounge,moda,hombre,ropa,interior",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7377514233892&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-boxers-multi-pack-black&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-boxers-multi-pack-black,2023-12-28,C,3,4,4,borrador_controlado_revisar_antes_de_publicar
lounge-14822987792766-es,lounge-eu,ES,EUR,14822987792766,Bóxeres Men's Everyday (3-Pack – Negro multicolor,Men's Everyday Boxers (3-Pack) - Black Multi,Lounge Underwear,Moda hombre,Moda hombre · Ropa interior,men-fashion,"Bóxeres Men's Everyday (3-Pack – Negro multicolor de Lounge. Tallas disponibles: S, M, L, XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Bóxeres Men's Everyday (3-Pack – Negro multicolor. Disponible en Lounge EU desde 40.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1MULTIBLACKMULTIBOXERSPIERRE.jpg?v=1736860912|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2BLACKMULTIBOXERSPIERRE.jpg?v=1736860912|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3MULTIBLACKMULTIBOXERSPIERRE.jpg?v=1736860912|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4MULTIBLACKMULTIBOXERSPIERRE.jpg?v=1736860912|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5MULTIBLACKMULTIBOXERSPIERRE.jpg?v=1736860912|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/7MULTIBLACKMULTIBOXERSPIERRE.jpg?v=1736860912,Negro multicolor,"S,M,L,XL",40.0,,0,in_stock,new,True,Mens,"bóxeres,men,s,everyday,3,pack,negro,multicolor,lounge,moda,hombre,ropa,interior",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=14822987792766&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-boxers-multi-pack-black-multi&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-boxers-multi-pack-black-multi,2024-11-19,C,3,4,4,borrador_controlado_revisar_antes_de_publicar
